,Unnamed: 0,age,education,employment,meanhouseholdincome,log_income
848,849,46.126637,12.717826,1.601214251,49095.697,4.691043429983508
850,851,45.663664,12.564809,1.576861412,46645.241,4.668807341268602
852,853,46.005171,13.20743,1.786275722,63522.319,4.802926344433519
854,855,44.053174,12.554144,1.59534183,52930.83,4.7237087041479615
856,857,38.777851,13.625532,1.824743542,80236.526,4.904372116775926
858,859,35.725569,14.726547,1.81978078,102935.008,5.012563102610255
860,861,31.972689,14.253189,1.918126564,85289.307,4.9308945856576285
862,863,33.798926,13.750518,2.011640597,71639.445,4.855152212654784
864,865,37.301695,14.403306,1.95795107,73563.114,4.8666601050738185
866,867,41.627971,13.397479,1.909038094,67423.967,4.828814301366879
868,869,33.774735,13.587258,2.09223301,60608.0,4.7825299529871605
870,871,36.343246,15.049979,1.690887433,109699.355,5.040204074058172
872,873,35.797697,13.412709,2.085649494,73524.711,4.866433326122297
874,875,33.82279,13.732684,2.094889196,80917.846,4.908044313510967
876,877,37.800303,13.207486,2.039317722,61400.048,4.788168710654636
878,879,35.837034,14.208623,2.068283344,85574.949,4.932346648984029
880,881,40.24775,13.984655,1.887717617,66944.777,4.825716699218628
882,883,32.376462,13.309353,1.924863388,62502.987,4.79590077264999
884,885,35.778524,13.296713,2.035652389,76648.866,4.884505733964229
886,887,37.694469,13.874198,2.057888763,70134.499,4.845931698990091
888,889,33.782297,13.643678,2.10745234,67835.097,4.831454450351317
890,891,38.043892,13.960865,1.989605625,69302.233,4.8407472283196595
892,893,42.316639,12.525931,1.852171807,46179.41,4.664448379958785
894,895,42.313452,13.39738,1.837146051,58046.519,4.763776180587588
896,897,37.28207,13.443768,2.043597327,68847.306,4.837886950951333
898,899,38.874611,14.219468,1.73688015,102073.73,5.008913985142444
900,901,39.563408,13.455037,2.024242424,54843.905,4.739128369887969
902,903,40.468511,13.0,1.912718204,52556.283,4.72062464251687
904,905,40.464721,12.576151,2.099610067,52326.017,4.718717677970034
906,907,40.272867,13.22295,1.807614725,51530.003,4.7120601677450535
908,909,40.200099,14.48686,2.099875156,71954.178,4.857056016197094
910,911,41.973451,14.404762,1.681318681,64406.091,4.808926941313237
912,913,40.081833,12.943182,1.832989691,48849.409,4.688859313815459
914,915,40.363821,13.492676,1.972,61264.95,4.78721208340814
916,917,39.743119,13.089362,1.9348659,42120.525,4.624493775694409
918,919,37.617729,14.070769,1.8613396,60456.814,4.781445256657919
920,921,40.203867,13.151112,1.767021681,52779.063,4.722461675813138
922,923,43.00725,13.065697,1.710966543,51509.784,4.711889728723429
924,925,44.716344,13.64191,1.602487831,58447.127,4.766763168043413
926,927,39.504509,13.843455,1.923076923,55750.319,4.746247356734429
928,929,40.208984,14.089385,1.976076555,61455.801,4.788562883534622
930,931,37.943463,13.223642,2.102040816,46862.2,4.67082267319463
932,933,42.932024,14.031008,1.907282133,50509.817,4.703375795041073
934,935,40.268016,13.088445,1.664524422,45947.154,4.66225861604043
936,937,41.246767,13.13361,1.733515317,53985.569,4.732277683133024
938,939,42.25917,13.084064,1.681784157,48977.618,4.689997659624722
940,941,42.505539,14.198703,1.639053254,77865.021,4.891342405062674
942,943,37.803137,12.309048,1.09485224,28146.946,4.449431279922706
944,945,37.116225,10.975886,1.02991453,24638.319,4.391611073868684
946,947,32.87888,10.859666,1.161151641,29611.511,4.471460568896198
948,949,38.412633,11.966121,1.449697968,37088.589,4.569240311323479
950,951,40.858799,12.650585,1.763208405,47284.687,4.6747205185785505
952,953,39.915256,12.922122,1.964603445,50889.43,4.7066275864747675
954,955,39.617577,11.756083,1.526115072,35488.921,4.550092795321963
956,957,44.074417,12.881515,1.671551289,47016.836,4.672253399906423
958,959,39.599885,13.445172,1.902511078,58611.276,4.767981176316385
960,961,39.653185,12.985,2.046532847,45967.028,4.662446425331227
962,963,38.228537,13.220118,1.914435696,49935.018,4.698405210761848
964,965,40.662079,13.51404,1.983911513,52639.438,4.721311243926535
966,967,43.058291,14.489362,1.829885057,66616.22,4.823579985909702
968,969,44.478071,12.12057,1.608922086,38494.324,4.585396697373255
970,971,41.84851,13.792952,1.956158664,69317.837,4.840845002489363
972,973,42.071831,13.058935,1.636842105,58103.421,4.764201703434802
974,975,41.850021,13.878104,1.666320166,64244.746,4.807837616415649
976,977,43.983806,13.826316,1.880733945,65787.037,4.818140326532038
978,979,52.886146,14.48495,1.401105967,68855.072,4.837935936756793
980,981,40.904025,14.925249,2.176694593,60914.557,4.784721090158538
982,983,59.5,14.8,2.1,34500.0,4.537819095073274
984,985,38.29206,13.384491,2.017725258,47794.506,4.679377977134817
986,987,37.735568,13.653439,2.214285714,60376.59,4.780868580929485
988,989,39.144945,12.623333,1.974588939,49051.051,4.690648317294161
990,991,42.258427,13.438095,2.102362205,48582.609,4.686480833727209
992,993,48.955882,11.821429,1.25,24446.429,4.388215428741425
994,995,39.334315,14.274102,2.122668877,54445.666,4.735963314629946
996,997,41.578099,12.626004,1.754391672,42758.87,4.631026219472917
998,999,43.785039,14.323429,1.742034943,59238.928,4.772607190836729
1000,1001,35.343271,12.945652,1.893364929,53660.987,4.729658656496776
1002,1003,44.702091,13.929909,1.793753366,52608.382,4.7210549450346155
1004,1005,44.317101,12.546298,1.605081263,40220.45,4.604446925321478
1006,1007,41.645455,13.62,1.75,53521.429,4.728527700397464
1008,1009,28.52,13.230769,1.8,48088.235,4.682038837297815
1010,1011,41.423497,12.27721,1.611959246,44201.912,4.645441055618093
1012,1013,37.767425,13.653645,2.068589433,62276.085,4.794321302734566
1014,1015,40.311156,13.283529,1.854045749,60230.399,4.779815740190742
1016,1017,41.382216,12.414611,1.725102881,49700.0,4.696356388733332
1020,1021,42.384152,12.475261,1.710942792,45362.621,4.656698139644815
1022,1023,34.171114,14.897956,1.930899805,94498.454,4.975424703485334
1024,1025,33.9375,13.748,2.1002886,67945.874,4.832163089421161
1026,1027,37.899714,14.453758,1.861575179,83932.211,4.923928663747586
1028,1029,39.888973,13.632035,1.893501805,69644.949,4.842889624694334
1030,1031,39.313481,13.328416,1.964205257,60939.076,4.7848958648662485
1032,1033,34.827748,12.849722,1.873131141,56953.41,4.7555197319242986
1034,1035,34.011276,13.755499,2.030247479,67150.688,4.827050466640965
1036,1037,39.232852,12.562608,1.941985194,57888.722,4.762593961823248
1038,1039,40.185761,12.587744,1.937704918,52016.502,4.716141143454303
1040,1041,41.752054,12.843715,1.750428739,53723.844,4.730167079355247
1042,1043,34.008793,13.41692,2.04379562,64906.744,4.812289823608089
1044,1045,39.205931,13.215013,1.845894263,60561.424,4.782196078316181
1046,1047,41.338715,14.217891,1.8007,74755.625,4.873643876789777
1048,1049,38.464408,14.538153,2.047091413,71515.888,4.854402535566261
1050,1051,39.590543,13.11103,1.945945946,57796.117,4.761898661567229
1052,1053,37.700224,14.576565,1.899856253,90606.735,4.957160480950798
1054,1055,41.760959,12.89062,1.570284238,65111.728,4.813659221240099
1056,1057,39.296552,13.248109,2.048906049,50456.858,4.7029202030632975
1058,1059,36.512512,15.14743,1.887417219,88521.005,4.94704633593164
1060,1061,36.72171,13.902134,2.176100629,66431.567,4.822374496780354
1062,1063,40.385436,14.137509,1.739440735,76947.068,4.886192076075482
1064,1065,36.173222,13.268945,1.964118565,67358.56,4.828392794187278
1066,1067,40.517982,12.848031,1.874520739,55398.74,4.743499887160378
1068,1069,38.797616,14.581199,1.695658808,90725.468,4.957729217151385
1070,1071,40.902721,13.836633,1.774765796,66847.016,4.825082025455021
1072,1073,45.049376,12.608865,1.596145877,51271.375,4.709874964542121
1074,1075,40.438703,12.341145,1.5953125,42770.118,4.631140448448959
1076,1077,41.445406,12.448638,1.382182533,41868.004,4.621882256987516
1078,1079,39.824615,11.856871,1.664027353,37795.674,4.577442094402209
1080,1081,45.302012,13.645783,1.513397897,53502.024,4.728370211841873
1082,1083,38.011853,12.932495,2.188679245,54472.689,4.7361788143962675
1084,1085,43.222675,14.423051,1.884009453,82606.157,4.917012418403577
1086,1087,34.036904,15.665851,2.106840194,102656.854,5.011387950832835
1088,1089,38.140938,14.363662,2.09828722,79490.527,4.900315376244429
1090,1091,26.354788,14.775656,1.751415985,55573.022,4.7448640138852385
1092,1093,42.249749,13.537931,1.993880049,61883.226,4.791572945581301
1094,1095,39.337805,12.602796,1.944650637,48276.179,4.683732888913196
1096,1097,41.690824,13.716376,1.816687217,55718.436,4.745998917405505
1098,1099,41.605,13.446309,1.761904762,51941.617,4.715515465571415
1100,1101,41.381599,12.869757,1.944123314,49452.118,4.694184896863723
1102,1103,36.394256,12.864286,2.371621622,52209.79,4.717751946380135
1104,1105,34.481942,13.330068,2.094304036,67586.364,4.829859082969438
1106,1107,35.212445,14.205761,2.013012235,90410.95,4.956221032649984
1108,1109,44.5979,13.374525,1.747099132,48748.52,4.687961435099374
1110,1111,43.911111,13.25,2.238095238,50764.228,4.705557786011353
1112,1113,38.390543,13.01995,1.907029478,51644.796,4.713026566274842
1114,1115,40.116054,13.05638,2.007228916,58512.887,4.767251526537271
1116,1117,39.16055,13.352725,2.077930583,57086.502,4.756533432240517
1118,1119,42.471635,14.625096,1.942294159,67931.851,4.832073448362755
1120,1121,39.216695,12.5121,2.041278709,42516.22,4.62855464564157
1122,1123,41.067941,13.52027,2.002617801,52503.454,4.720187874906872
1124,1125,40.3475,14.027972,2.109677419,59629.231,4.775459208564084
1126,1127,43.759905,13.432936,1.770172911,61029.99,4.785543298795767
1128,1129,38.794872,12.742414,1.976273148,46058.914,4.663313693737469
1130,1131,45.934783,13.72561,1.665260197,67572.426,4.829769511340243
1132,1133,41.604969,12.944341,1.852193522,44941.804,4.652650501361273
1134,1135,42.231552,12.383562,1.792207792,50576.923,4.7039524041944345
1136,1137,44.17324,12.503704,1.761111111,40226.132,4.604508274385389
1138,1139,43.372937,13.153401,1.763907734,48061.491,4.681797239689444
1140,1141,43.513027,13.1338,1.860299116,47479.993,4.676510646254298
1142,1143,39.897452,12.587665,1.943319838,45817.778,4.661034023619463
1144,1145,39.686672,11.533181,1.711693548,34706.365,4.540409129859542
1146,1147,42.34794,12.324766,1.746391753,42275.862,4.6260924715749665
1148,1149,41.879724,12.547686,1.66073645,41864.711,4.6218480975378995
1150,1151,40.72745,13.315464,2.01443175,50396.028,4.702396308555453
1152,1153,42.071148,13.843263,1.907542579,57093.634,4.756587686655645
1154,1155,39.365008,13.286413,2.034344711,50639.509,4.704489486116242
1156,1157,44.222667,16.089965,1.5,103117.089,5.013330644365893
1158,1159,40.396887,12.472855,1.797147385,52702.055,4.7218275498949005
1160,1161,42.66973,13.592323,1.86079624,52611.915,4.721084109795577
1162,1163,41.420912,14.85683,2.03859174,76176.546,4.881821276973553
1164,1165,38.709677,14.148515,2.186915888,68678.261,4.836819289871732
1166,1167,39.740592,13.260684,1.726461843,45020.357,4.653408934523126
1168,1169,39.819249,13.593548,1.863354037,44662.011,4.649938274188627
1170,1171,41.800897,14.059063,1.822550832,63807.018,4.804868448486882
1172,1173,39.199737,14.410405,2.118213942,53915.031,4.731709859255705
1174,1175,40.799569,13.166134,1.567901235,55650.235,4.745467002614802
1176,1177,38.927059,13.512987,2.138235294,45319.945,4.65628937413463
1178,1179,39.452302,12.802829,1.767103348,44206.263,4.645483803142115
1180,1181,41.625559,13.418931,1.730490748,56535.853,4.752323949090382
1182,1183,43.591457,12.756768,1.8020265,42211.384,4.625429591758985
1184,1185,41.934567,13.577024,1.967434169,54654.033,4.737622214685003
1186,1187,46.418543,15.408468,1.770205815,68023.152,4.832656752037913
1188,1189,34.360377,13.318318,2.08643617,68562.5,4.836086644918787
1190,1191,38.407599,12.985677,1.803048066,46859.75,4.670799967276094
1192,1193,42.032895,14.153846,1.930232558,50683.333,4.704865166904227
1194,1195,46.54593,13.83662,1.534801762,50049.261,4.699397669308014
1196,1197,41.450279,13.822823,1.952513966,55745.783,4.746212019897793
1198,1199,38.796758,14.088548,2.056165803,79256.188,4.899033180155911
1200,1201,42.791585,14.072386,1.972027972,46232.143,4.66494402477064
1202,1203,38.836027,13.570495,2.202725724,52583.544,4.720849853124007
1204,1205,50.337884,14.073171,1.406976744,61911.321,4.791770070640106
1206,1207,36.273201,13.537931,1.978986403,59101.372,4.771597562862862
1208,1209,40.868484,13.796902,2.187509709,52394.184,4.719283080936159
1210,1211,38.247111,13.331696,1.902871622,68205.335,4.833818346363849
1212,1213,40.113194,12.629238,1.846928931,47963.77,4.680913311746426
1214,1215,38.818031,13.330986,2.057053942,58213.644,4.765024785671394
1216,1217,34.188876,13.356399,1.987383434,75487.078,4.877872614760323
1218,1219,40.514463,13.453039,2.061538462,47035.326,4.672424158449408
1220,1221,40.596244,13.174194,1.74556213,51485.0,4.7116807170778054
1222,1223,35.728623,14.69574,1.787388509,89677.686,4.952684393404973
1224,1225,35.938746,12.422305,1.834205363,49726.746,4.696590040963954
1226,1227,37.214286,14.85,2.285714286,38000.0,4.57978359661681
1228,1229,36.904023,12.832035,2.050587741,50721.112,4.705188766367563
1230,1231,41.072158,13.805717,1.793816587,62139.209,4.79336572060995
1232,1233,40.321998,14.423262,1.843949045,70596.649,4.84878408695339
1234,1235,53.732236,13.85098,1.449207829,62281.695,4.794360423406838
1236,1237,43.106939,14.002027,1.640496784,71428.466,4.853871323302633
1238,1239,40.635768,12.925354,1.615384615,46908.665,4.671253073292854
1240,1241,44.675889,15.961353,1.927536232,59446.701,4.774127758412238
1242,1243,41.962321,12.245749,1.767786456,43923.955,4.642701437938939
1244,1245,43.194197,13.154091,1.71322208,44523.174,4.648586117063174
1246,1247,43.338653,13.582093,1.652637648,50718.843,4.705169337845939
1248,1249,37.39582,16.222863,1.67437669,136064.328,5.133744281093337
1250,1251,53.508772,13.9375,2.066225166,78568.571,4.895248854297264
1252,1253,42.260884,13.489227,1.758146424,66593.045,4.823428873677086
1254,1255,40.748151,13.134505,1.935646688,69154.314,4.839819277546641
1256,1257,40.481253,13.02965,1.835755949,60614.677,4.782577795261071
1258,1259,41.200655,16.425329,1.63036225,130792.052,5.116581353488103
1260,1261,37.66604,15.229399,1.940508629,101735.001,5.007470393689932
1262,1263,39.709428,15.072202,1.684307255,103458.061,5.0147643346482464
1264,1265,41.163269,14.194619,1.902712909,82189.682,4.914817300122465
1266,1267,39.493348,12.807311,1.964249143,65484.584,4.81613907294247
1268,1269,42.558214,12.756919,1.687360065,56880.791,4.754965627182796
1270,1271,39.110969,12.888134,1.810890745,55918.886,4.747558510933764
1272,1273,38.006931,13.689096,1.983506944,76551.583,4.883954175844947
1274,1275,40.628966,10.702025,0.897822446,22021.288,4.342842716767153
1276,1277,41.655735,12.86175,1.693210678,58175.008,4.764736451681253
1278,1279,38.720037,12.203167,1.861853125,44716.839,4.650471096010357
1280,1281,39.210989,12.291195,1.563617073,48595.443,4.6865955455432715
1282,1283,41.544438,11.874444,1.618623358,44282.006,4.64622728643879
1284,1285,39.32344,13.688306,2.107992286,67822.468,4.8313735893241
1286,1287,40.363772,13.168114,1.967719199,71490.571,4.854248765819214
1288,1289,37.402264,13.864988,1.926548338,87807.36,4.943530919931408
1290,1291,38.836295,13.252367,1.972558264,75419.325,4.877482641168419
1292,1293,41.741983,14.018604,1.838343705,75472.285,4.877787498896508
1294,1295,35.778523,14.855899,1.954243096,108705.175,5.0362502195273855
1296,1297,42.271953,15.201623,1.637855906,113255.32,5.054058611500569
1298,1299,40.06906,12.067297,1.548242182,41433.324,4.61734977609216
1300,1301,42.810589,12.88074,1.741048549,62250.947,4.794145962574939
1302,1303,43.759005,12.92854,1.81399287,64725.601,4.8110760917028434
1304,1305,46.965837,14.611111,1.796388543,81982.854,4.913723032971416
1306,1307,36.743433,14.51778,1.759518072,95235.91,4.978800735928851
1308,1309,42.778405,13.29974,1.726579991,58525.567,4.767345629865944
1310,1311,43.743676,14.435002,1.854123572,74027.894,4.869395394428957
1312,1313,41.935764,14.36431,1.509407439,100334.461,5.001450121970446
1314,1315,43.940953,14.722529,1.626193724,94913.563,4.977328276865418
1316,1317,42.423789,14.182213,1.824949575,73435.505,4.86590608576616
1318,1319,39.205671,12.841842,1.849032258,55465.874,4.744025860746716
1320,1321,43.362707,12.923627,1.744070629,64304.931,4.808244276563121
1322,1323,45.707484,14.427711,1.749632893,66397.603,4.822152401315858
1324,1325,41.759862,13.376568,1.867161859,54822.995,4.7389627575158375
1326,1327,37.164151,14.711849,1.791679749,92502.665,4.966154244934945
1328,1329,43.150359,14.741467,1.336910407,101547.731,5.006670223898497
1330,1331,42.557445,13.711937,1.786280376,72227.26,4.858701139857504
1332,1333,37.269258,15.927639,1.736592667,148579.348,5.171958448233814
1334,1335,41.224793,14.386824,1.904778041,87953.153,4.944251412934547
